id,number,carmanufacturers,model_id
1017,0261S07109,VW,39
1018,0261S07862,VW,39
1019,0261S08091,Suzuki,57
1020,0261S07921,VW,12
1021,0261S08326,SEAT,12
1022,0261S07028,BMW,52
1023,0261S07885,Ferrari,71
1024,0261S07522,VW,12
1025,0261208667,VW,20
1026,0261208160,VW,25
1027,0261S15065,BMW,55
1028,0261S07707,BMW,52
1029,0261206835,SEAT,27
1030,0261207767,AUDI,20
1031,0261207019,VW,20
1032,0261207438,"AUDI, SKODA",25
1033,0261S04674,VW,10
1034,0261S12584,VW,12
1035,0261S08204,VW,7
1036,0261201134,VW,20
1037,0261201291,VW,20
1038,0261208115,"AUDI, SEAT, VW",25
1039,0261S08292,SEAT,7
1040,0261S02208,VW,1
1041,0261208619,VW,20
1042,0261S02428,Audi,2
1043,0261S02250,VW,1
1044,0261S08370,VW,7
1045,0261S14671,VW,40
1046,0261S08298,Seat,7
1047,0261S07848,VW,39
1048,0261S08331,VW,12
1049,0261S07779,VW,44
1050,0261S02806,VW,2
1051,0261S02521,AUDI,2
1052,0261S04106,FAW-Volkswagen,29
1053,0261S04188,SEAT,29
1054,0261S04019,VW,29
1055,0261S04668,BENTLEY,20
1056,0261S04109,VW,29
1057,0261S04225,AUDI,20
1058,0261S07860,VW,39
1059,0261S07476,AUDI,6
1060,0261S08206,VW,7
1061,0261201277,Mercedes-Benz,59
1062,0261S08288,SKODA,44
1063,0261208973,BENTLEY,20
1064,0261S08356,AUDI,6
1065,0261S08290,VW,7
1066,0261208975,BENTLEY,20
1067,0261S08200,Audi,7
1068,0261S02606,VW,1
1069,0261208340,AUDI,20
1070,0261S09967,VW,6
1071,0261S09249,VW,7
1072,0261S02762,VW,1
1073,0261S02641,VW,1
1074,0261S18201,HYUNDAI,72
1075,0261201263,AUDI,20
1076,0261201269,VW,20
1077,0261201392,AUDI,20
1078,0261208110,VW,27
1079,0261201329,VW,29
1080,0261201495,AUDI,20
1081,0261S08564,VW,7
1082,0261201259,VW,20
1083,0261201406,SKODA,27
1084,0261204909,VW,27
1085,0261201525,AUDI,20
1086,0261S09015,BMW,37
1087,0261S07440,VW,12
1088,0261S08365,VW,7
1089,0261208079,AUDI,27
1090,0261208337,SEAT,27
1091,0261208062,BENTLEY,20
1092,0261S07501,SEAT,44
1093,0261208561,VW,20
1094,0261S02605,VW,1
1095,0261208616,VW,25
1096,0261208620,VW,20
1097,0261S07927,VW,12
1098,0261S08361,VW,7
1099,0261S02642,VW,1
1100,0261208628,VW,25
1101,0261S04226,AUDI,20
1102,0261208595,VW,27
1103,0261S05890,Mahindra,73
1104,0261S02629,VW,1
1105,0261S08401,VW,7
1106,0261201187,FAW-Volkswagen,25
1107,0261S02014,Audi,1
1108,0261S07822,VW,12
1109,0261S07039,VW,39
1110,0261S04640,VW,29
1111,0261208632,AUDI,20
1112,0261S06514,VW,39
1113,0261201137,VW,20
1114,0261208650,VW,20
1115,0261201133,VW,20
1116,0261208822,VW,27
1117,0261S17833,Renault,74
1118,0261201181,BENTLEY,20
1119,0261S02424,Audi,2
1120,0261S09202,BMW,37
1121,0261S08360,VW,7
1122,0261201128,VW,20
1123,0261208713,AUDI,20
1124,0261201373,FAW-Volkswagen,27
1125,0261S08300,VW,7
1126,0261201344,PEUGEOT,75
1127,0261S02426,AUDI,2
1128,0261S09360,VW,39
1129,0261S05587,VW,7
1130,0261S02635,VW,2
1131,0261S02384,VW,1
1132,0261S07480,VW,6
1133,0261S02460,VW,2
1134,0261207127,Mercedes-Benz,59
1135,0261S08987,PSA,54
1136,0261S08179,VW,6
1137,0261206973,Mercedes,59
1138,0261S04572,BENTLEY,20
1139,0261208837,VW,27
1140,0261S08135,VW,39
1141,0261S07589,VW,12
1142,0261S04146,BENTLEY,20
1143,0261201807,VW,20
1144,0261206124,AUDI,26
1145,0261S04943,VW,5
1146,0261S07441,VW,12
1147,0261S10766,VW,12
1148,0261S07504,SEAT,44
1149,0261S07928,VW,12
1150,0261S07158,VW,12
1151,0261S08055,VW,7
1152,0261201273,VW,27
1153,0261S01014,Fiat,3
1154,0261S16751,BMW,76
1155,0261201216,"BENTLEY, VW",20
1156,0261208956,VW,20
1157,0261201297,AUDI,20
1158,0261S06749,BENTLEY,20
1159,0261S08574,VW,36
1160,0261S07922,VW,12
1161,0261S08295,AUDI,7
1162,0261S08313,Porsche,6
1163,0261S02430,VW,1
1164,0261208614,VW,20
1165,0261S02254,VW,1
1166,0261208870,VW,20
1167,0261S02447,Audi,1
1168,0261S04508,VW,20
1169,0261208871,VW,20
1170,0261S04647,VW,28
1171,0261S09473,Seat,7
1172,0261S10376,BMW,33
1173,0261204964,AUDI,26
1174,0261S04614,VW,41
1175,0261201732,VW,20
1176,0261206040,AUDI,25
1177,0261S10738,BMW,33
1178,0261206968,Mercedes,59
1179,0261S08544,VW,7
1180,0261S04181,SEAT,29
1181,0261208872,VW,20
1182,0261208719,BENTLEY,20
1183,0261208696,VW,26
1184,0261208711,VW,20
1185,0261S07640,AUDI,7
1186,0261208634,VW,25
1187,0261S17686,Mercedes,38
1188,0261208601,VW,25
1189,0261S17113,Mercedes-Benz,77
1190,0261208111,VW,27
1191,0261S08575,VW,36
1192,0261S08546,VW,7
1193,0261S08071,BENTLEY,78
1194,0261S02392,Skoda,1
1195,0261201268,VW,20
1196,0261201293,AUDI,20
1197,0261S08074,VW,7
1198,0261200489,FERRARI,79
1199,0261S02440,Audi,2
1200,0261201501,VW,20
1201,0261S04172,BENTLEY,20
1202,0261S04107,FAW-Volkswagen,29
1203,0261S02438,AUDI,2
1204,0261S02385,VW,1
1205,0261S02598,Audi,2
1206,0261201400,FAW-Volkswagen,27
1207,0261208821,VW,27
1208,0261201836,VW,20
1209,0261S08684,VW,7
1210,0261201448,AUDI,20
1211,0261S02387,VW,1
1212,0261201402,Shanghai Volkswagen,27
1213,0261208962,Polaris,80
1214,0261208987,VW,20
1215,0261201219,"BENTLEY, VW",20
1216,0261S04136,VW,81
1217,0261208972,BENTLEY,20
1218,0261208988,VW,20
1219,0261208930,BUICK,82
1220,0261S09291,BMW,83
1221,0261206001,VW,27
1222,0261206676,Mercedes-Benz,59
1223,0261S02516,VW,1
1224,0261201837,VW,20
1225,0261S09293,BMW,37
1226,0261206003,VW,27
1227,0261207988,VW,25
1228,0261208521,SEAT,25
1229,0261208277,SKODA,25
1230,0261208530,VW,25
1231,0261201366,"BENTLEY, VW",20
1232,0261208450,VW,25
1233,0261208955,VW,20
1234,0261S08159,VW,7
1235,0261S04292,VW,20
1236,0261201294,AUDI,20
1237,0261201397,VW,29
1238,0261206969,Mercedes,59
1239,0261201390,AUDI,20
1240,0261201296,AUDI,20
1241,0261S04052,BENTLEY,20
1242,0261208603,VW,25
1243,0261208522,SEAT,25
1244,0261209618,Mercedes,14
1245,0261S08022,VW,39
1246,0261S04105,FAW-Volkswagen,29
1247,0261208845,VW,20
1248,0261201527,VW,20
1249,0261201135,VW,20
1250,0261201504,VW,20
1251,0261208846,"BENTLEY, VW",20
1252,0261S19118,VW,40
1253,0261S09909,VW,40
1254,0261S09976,AUDI,64
1255,0261201238,SKODA,27
1256,0261S02719,BMW,84
1257,0261S02244,Audi,1
1258,0261S08170,VW,7
1259,0261S02194,Audi,2
1260,0261208918,VW,20
1261,0261S04184,VW,29
1262,0261S04020,VW,29
1263,0261208370,SEAT,25
1264,0261S07832,VW,7
1265,0261S04396,SEAT,63
1266,0261S07834,VW,7
1267,0261S09668,Mercedes,85
1268,0261208714,AUDI,20
1269,0261S09763,Porsche,6
1270,0261S09296,BMW,86
1271,0261S10004,VW,36
1272,0261S09743,BMW,62
1273,0261208752,VW,20
1274,0261201242,SKODA,27
1275,0261S07918,VW,12
1276,0261201228,VW,20
1277,0261201262,AUDI,20
1278,0261S08203,Skoda,7
1279,0261S07505,SKODA,44
1280,0261S04642,VW,29
1281,0261S02314,VW,1
1282,0261S02747,VW,1
1283,0261208577,VW,27
1284,0261S09014,BMW,37
1285,0261S08146,VW,7
1286,0261S07731,VW,7
1287,0261S08367,SEAT,7
1288,0261S08545,VW,7
1289,0261S07816,VW,5
1290,0261S07915,Audi,12
1291,0261S09198,BMW,67
1292,0261S02058,Audi,1
1293,0261S06053,VW,12
1294,0261S02386,VW,1
1295,0261201805,VW,20
1296,0261201723,AUDI,20
1297,0261S06162,"OPEL, VAUXHALL",57
1298,0261S06931,VW,39
1299,0261S07748,VW,12
1300,0261S07152,VW,44
1301,0261S06106,VW,63
1302,0261S04472,"OPEL, VAUXHALL",87
1303,0261S08068,VW,5
1304,0261207781,Mercedes-Benz,59
1305,0261S07924,VW,12
1306,0261S08098,VW,7
1307,0261208974,BENTLEY,20
1308,0261201249,"BENTLEY, ROLLS-ROYCE, VW",20
1309,0261S04570,BENTLEY,20
1310,0261201352,VW,25
1311,0261201679,VW,20
1312,0261201130,VW,20
1313,0261201447,AUDI,20
1314,0261201808,VW,20
1315,0261S02256,VW,1
1316,0261S08373,VW,7
1317,0261201223,SKODA,29
1318,0261S02305,VW,1
1319,0261S08399,VW,6
1320,0261S08760,PSA,88
1321,0261201521,VW,20
1322,0261208657,Mercedes-Benz,59
1323,0261S04399,VW,63
1324,0261S04395,AUDI,63
1325,0261S09292,BMW,37
1326,0261S06094,VW,63
1327,0261S04281,VW,28
1328,0261207577,Mercedes,59
1329,0261S02630,VW,1
1330,0261208954,VW,20
1331,0261S04134,VW,25
1332,0261S05189,VW,63
1333,0261S01030,Fiat,3
1334,0261S10377,BMW,33
1335,0261S02423,Audi,2
1336,0261S02657,VW,2
1337,0261S10469,SKODA,40
1338,0261S02425,AUDI,2
1339,0261208550,VW,20
1340,0261206972,Mercedes,59
1341,0261S07849,VW,39
1342,0261S07358,VW,63
1343,0261S08124,"OPEL, SUZUKI, VAUXHALL",57
1344,0261S05571,VW,63
1345,0261S16690,BMW,33
1346,0261S08542,VW,7
1347,0261201663,SKODA,29
1348,0261201997,Shanghai Volkswagen,25
1349,0261S09989,BMW,33
1350,0261S04280,VW,28
1351,0261S10960,VW,7
1352,0261S10345,VW,12
1353,0261208361,Mercedes-Benz,59
1354,0261S04174,BENTLEY,20
1355,0261201623,Chevrolet,65
1356,0261201529,VW,20
1357,0261206148,VW,25
1358,0261S04187,SEAT,29
1359,0261201625,Chevrolet,65
1360,0261201481,VW,20
1361,0261S10470,SKODA,40
1362,0261S02746,VW,1
1363,0261S02130,VW,1
1364,0261201485,AUDI,20
1365,0261S01042,Fiat,17
1366,0261206035,"AUDI, VW",25
1367,0261208898,VW,20
1368,0261208866,VW,20
1369,0261S04175,BENTLEY,20
1370,0261S08850,Mercedes,89
1371,0261207782,Mercedes,59
1372,0261S02229,"AUDI, VW",2
1373,0261208859,VW,27
1374,0261S09971,VW,6
1375,0261S04573,"BENTLEY, ROLLS-ROYCE, VW",20
1376,0261201583,Mercedes,47
1377,0261S08180,Opel,87
1378,0261S04298,Shanghai Volkswagen,25
1379,0261S10375,BMW,33
1380,0261S09937,PSA,54
1381,0261S02663,"",1
1382,0261S04405,VW,63
1383,0261208387,VW,20
1384,0261208520,VW,25
1385,0261208602,VW,25
1386,0261208298,"SEAT, VW",27
1387,0261S05427,Audi,63
1388,0261S08296,VW,7
1389,0261S20112,BMW,61
1390,0261S08626,BMW,90
1391,0261S07320,VW,29
1392,0261201503,VW,20
1393,0261204998,VW,27
1394,0261201407,VW,27
1395,0261201391,AUDI,20
1396,0261206042,AUDI,25
1397,0261206025,VW,91
1398,0261S07108,VW,39
1399,0261S17842,FIAT,92
1400,0261208541,VW,20
1401,0261201274,VW,27
1402,0261208591,AUDI,20
1403,0261208543,VW,20
1404,0261201289,VW,20
1405,0261201413,VW,27
1406,0261S02639,VW,1
1407,0261201348,ZAMYAD,81
1408,0261201405,VW,27
1409,0261201490,VW,20
1410,0261206147,VW,25
1411,0261201393,AUDI,20
1412,0261201870,AUDI,20
1413,0261201772,AUDI,20
1414,0261S20401,VW,53
1415,0261207575,Mercedes,59
1416,0261S04185,VW,29
1417,0261S09688,PSA,54
1418,0261S07394,VW,63
1419,0261S06902,BMW,56
1420,0261207371,VW,26
1421,0261S09031,AUDI,6
1422,0261S09129,VW,12
1423,0261S19943,Mercedes-Benz,9
1424,0261207378,VW,26
1425,0261S09130,VW,12
1426,0261S02542,VW,1
1427,0261204996,VW,27
1428,0261201606,AUDI,20
1429,0261201125,VW,27
1430,0261201841,VW,20
1431,0261201633,VW,20
1432,0261208823,SKODA,27
1433,0261S04039,VW,63
1434,0261S08856,VW,12
1435,0261201518,BMW,42
1436,0261S08563,VW,7
1437,0261S04563,MINI (BMW),42
1438,0261S06386,VW,63
1439,0261S04102,Shanghai Volkswagen,27
1440,0261S04111,VW,29
1441,0261S04013,Mercedes-Benz,15
1442,0261S09687,BMW,62
1443,0261208157,VW,25
1444,0261S04145,"BENTLEY, VW",20
1445,0261201744,VW,29
1446,0261204913,VW,27
1447,0261S09006,BMW,52
1448,0261S09523,SKODA,7
1449,0261S08472,Mercedes-Benz,43
1450,0261201531,VW,25
1451,0261S08945,Skoda,7
1452,0261S09744,BMW,37
1453,0261206143,RENAULT,35
1454,0261206149,SKODA,25
1455,0261S02268,VW,1
1456,0261206122,AUDI,26
1457,0261S10410,"JAGUAR, LAND ROVER GROUP",93
1458,0261201818,VW,20
1459,0261S07294,BMW,52
1460,0261S08075,VW,7
1461,0261S07732,VW,7
1462,0261S08567,VW,6
1463,0261S08944,VW,7
1464,0261S09131,VW,12
1465,0261S09631,PSA,54
1466,0261204923,VW,91
1467,0261207278,Mercedes,59
1468,0261204559,VOLVO,32
1469,0261206151,VW,25
1470,0261S02603,VW,1
1471,0261S02402,VW,1
1472,0261S02316,VW,1
1473,0261S16785,VW,12
1474,0261S04693,BENTLEY,20
1475,0261201839,VW,20
1476,0261204910,VW,27
1477,0261S10023,PSA,54
1478,0261S02258,VW,1
1479,0261S10331,VW,12
1480,0261S09969,VW,6
1481,0261201494,AUDI,20
1482,0261S02310,VW,1
1483,0261201761,BENTLEY,20
1484,0261S02515,VW,1
1485,0261S02644,VW,1
1486,0261S06915,VW,12
1487,0261S06522,VW,12
1488,0261208355,Mercedes-Benz,59
1489,0261S09673,BMW,55
1490,0261S15565,VW,6
1491,0261S07622,VW,6
1492,0261S05570,VW,63
1493,0261201730,VW,20
1494,0261S07811,Mercedes-Benz,43
1495,0261S05381,Mercedes,47
1496,0261206051,AUDI,25
1497,0261201298,AUDI,20
1498,0261201924,VW,63
1499,0261S10378,BMW,33
1500,0261201925,Audi,63
1501,0261S16901,Renault,74
1502,0261S08525,VW,36
1503,0261201976,BENTLEY,20
1504,0261S06475,VW,63
1505,0261S09659,Opel,87
1506,0261S08291,VW,7
1507,0261S07751,VW,12
1508,0261201439,Shanghai Volkswagen,25
1509,0261S15878,VW,53
1510,0261S02212,VW,1
1511,0261201869,AUDI,20
1512,0261201621,Chevrolet,65
1513,0261207126,Mercedes,59
1514,0261206036,"AUDI, VW",25
1515,0261208468,VW,20
1516,0261S08469,Mercedes-Benz,43
1517,0261S08709,BMW,37
1518,0261206116,AUDI,26
1519,0261S04293,VW,20
1520,0261201710,VW,25
1521,0261201152,VW,27
1522,0261201717,AUDI,20
1523,0261S07971,Audi,7
1524,0261S08018,VW,39
1525,0261204995,VW,27
1526,0261201446,SEAT,25
1527,0261S02213,VW,1
1528,0261209400,Mercedes,14
1529,0261S02388,VW,1
1530,0261S19045,VW,40
1531,0261S18416,BMW,76
1532,0261201470,VW,27
1533,0261S05121,VW,63
1534,0261201838,VW,20
1535,0261208648,VW,20
1536,0261208612,VW,20
1537,0261208231,AUDI,20
1538,0261208831,BENTLEY,20
1539,0261208631,AUDI,20
1540,0261201862,Mercedes-Benz,59
1541,0261S02050,VW,1
1542,0261S02157,VW,1
1543,0261207572,Mercedes-Benz,47
1544,0261S08205,VW,7
1545,0261S09196,VW,36
1546,0261S09298,"ABARTH, FIAT",92
1547,0261S09946,BMW,55
1548,0261S09250,VW,7
1549,0261207119,Mercedes,59
1550,0261208636,VW,25
1551,0261207675,Mercedes,47
1552,0261S02179,VW,1
1553,0261204968,SKODA,26
1554,0261S05909,VW,63
1555,0261S09968,VW,6
1556,0261208552,VW,20
1557,0261201417,Shanghai Volkswagen,25
1558,0261208707,VW,25
1559,0261204967,VW,26
1560,0261204896,AUDI,26
1561,0261208867,PORSCHE,94
1562,0261S20166,Mercedes-Benz,89
1563,0261S04507,VW,20
1564,0261S19560,Mercedes,38
1565,0261S01040,Fiat,3
1566,0261S15860,VW,36
1567,0261S08948,VW,7
1568,0261201585,Shanghai Volkswagen,27
1569,0261S04398,VW,63
1570,0261201746,VW,29
1571,0261S02405,Audi,1
1572,0261201709,BMW,42
1573,0261S02513,VW,1
1574,0261S10177,Skoda,7
1575,0261201975,BENTLEY,20
1576,0261201819,VW,20
1577,0261206106,AUDI,26
1578,0261201231,VW,25
1579,0261201671,VW,29
1580,0261201977,BENTLEY,20
1581,0261201828,LADA,29
1582,0261S04282,VW,28
1583,0261S05910,Skoda,63
1584,0261S06104,VW,63
1585,0261201577,FAW-Volkswagen,25
1586,0261S04389,VW,20
1587,0261S04302,VW,20
1588,0261S04506,VW,20
1589,0261206191,AUDI,26
1590,0261204912,VW,27
1591,0261204911,VW,27
1592,0261S10239,VW,40
1593,0261201840,VW,20
1594,0261S10325,BMW,37
1595,0261S10372,BMW,33
1596,0261201762,BENTLEY,20
1597,0261S10326,BMW,37
1598,0261S10420,PSA,54
1599,0261S10373,BMW,33
1600,0261206046,VW,25
1601,0261S09606,Mercedes-Benz,89
1602,0261206188,VW,26
1603,0261S09359,VW,39
1604,0261201978,VW,20
1605,0261204969,SEAT,25
1606,0261206043,AUDI,25
1607,0261206004,VW,27
1608,0261S04670,AUDI,20
1609,0261204875,VW,25
1610,0261206038,AUDI,25
1611,0261201681,VW,20
1612,0261S16846,VW,6
1613,0261S05428,VW,63
1614,0261S06474,VW,63
1615,0261S06349,VW,63
1616,0261S04299,Shanghai Volkswagen,25
1617,0261S04301,VW,20
1618,0261208970,BENTLEY,20
1619,0261S01031,Fiat,3
1620,0261201973,BENTLEY,20
1621,0261S04110,VW,29
1622,0261201945,VW,20
1623,0261201396,VW,29
1624,0261201398,VW,29
1625,0261201998,Shanghai Volkswagen,25
1626,0261201351,VW,25
1627,0261201806,VW,20
1628,0261201423,BENTLEY,20
1629,0261206113,"AUDI, VW",26
1630,0261206140,VW,27
1631,0261S09216,VW,6
1632,0261S04394,AUDI,63
1633,0261S06105,VW,63
1634,0261S06107,VW,63
1635,0261S07359,VW,63
1636,0261201809,VW,20
1637,0261201816,VW,20
1638,0261201866,AUDI,20
1639,0261207571,Volvo,32
1640,0261S04161,BMW,42
1641,0261201528,VW,20
1642,0261201670,"SEAT, VW",29
1643,0261204739,VW,26
1644,0261206041,AUDI,25
1645,0261S10424,"ABARTH, FIAT",92
1646,0261209551,Mercedes-Benz,14
1647,0261S10205,SKODA,7
1648,0261S08310,VW,7
1649,0261S02713,VW,2
1650,0261S09215,SKODA,6
1651,0261207215,AUDI,25
1652,0261S04197,PEUGEOT,75
1653,0261S04574,BENTLEY,20
1654,0261201637,VW,29
1655,0261S04865,AUDI,13
1656,0261S04366,VW,28
1657,0261201720,AUDI,20
1658,0261204893,AUDI,26
1659,0261201721,AUDI,20
1660,0261S04043,VW,5
1661,0261204874,AUDI,25
1662,0261S04169,BENTLEY,20
1663,0261201713,AUDI,20
1664,0261201359,AUDI,20
1665,0261S04240,AUDI,5
1666,0261S04575,BENTLEY,20
1667,0261201386,Mercedes-Benz,15
1668,0261207148,AUDI,26
1669,0261208488,CHEVROLET,65
1670,0261S04692,BENTLEY,20
1671,0261201281,Mercedes-Benz,47
1672,0261201787,SEAT,63
1673,0261S04311,VW,29
1674,0261S05712,SUZUKI,57
1675,0261S04571,BENTLEY,20
1676,0261S02476,SEAT,2
1677,0261S04669,BENTLEY,20
1678,0261201756,"ABARTH, FIAT",4
1679,0261S10679,VW,7
1680,0261S06052,VW,12
1681,0261208598,"CITROEN, PEUGEOT, PSA",95
1682,0261201491,VW,20
1683,0261S07451,BMW,52
1684,0261S05636,VW,12
1685,0261S04939,AUDI,5
1686,0261201965,PEUGEOT,75
1687,0261S04319,SEAT,5
1688,0261207632,AUDI,20
1689,0261208715,AUDI,20
1690,0261208519,TOYOTA,96
1691,0261S06225,VW,7
1692,0261S04087,AUDI,5
1693,0261207628,AUDI,20
1694,0261S05549,VW,5
1695,0261S06549,"FIAT, VW",5
1696,0261207205,AUDI,25
1697,0261208435,TOYOTA,96
1698,0261207002,AUDI,26
1699,0261207436,AUDI,25
1700,0261S13789,"FIAT, JEEP",92
1701,0261206846,AUDI,20
1702,0261S05882,PEUGEOT,75
1703,0261207374,VW,26
1704,0261S06518,"ABARTH, FIAT",4
1705,0261S06580,VW,28
1706,0261207459,AUDI,26
1707,0261207009,"AUDI, VW",26
1708,0261207295,VW,25
1709,0261207037,AUDI,26
1710,0261S04326,AUDI,5
1711,0261207432,FIAT,65
1712,0261207411,TOYOTA,96
1713,0261207229,VW,27
1714,0261201358,AUDI,20
1715,0261206953,AUDI,26
1716,0261S16683,"BMW, MINI (BMW)",33
1717,0261201949,VW,5
1718,0261S07488,PEUGEOT,75
1719,0261S10580,VW,33
1720,0261S08368,SKODA,7
1721,0261S06180,AUDI,13
1722,0261S05635,BENTLEY,20
1723,0261S07190,"SKODA, VW",7
1724,0261201882,AUDI,5
1725,0261209408,Mercedes-Benz,14
1726,0261206837,SEAT,27
1727,0261S08907,PORSCHE,24
1728,0261S04310,VW,29
1729,0261S11574,BMW,8
1730,0261S04042,VW,5
1731,0261S04012,Mercedes-Benz,15
1732,0261S02712,VW,2
1733,0261S02714,VW,2
1734,0261206319,AUDI,25
1735,0261S02695,VW,2
1736,0261206539,AUDI,25
1737,0261S06085,FORD,97
1738,0261S02477,SEAT,2
1739,0261S02132,VW,1
1740,0261S05805,VW,7
1741,0261S05133,AUDI,13
1742,0261S04383,AUDI,13
1743,0261S06719,VW,7
1744,0261209619,Mercedes-Benz,14
1745,0261S06517,SMART,15
1746,0261S09214,SKODA,6
1747,0261209519,Mercedes-Benz,14
1748,0261S07669,SEAT,5
1749,0261208518,TOYOTA,96
1750,0261208121,VW,25
1751,0261S02367,AUDI,2
1752,0261200051,PORSCHE,98
1753,0261S02355,VW,2
1754,0261200078,PORSCHE,98
1755,0261207434,AUDI,20
1756,0261S08106,FORD,21
1757,0261200084,PORSCHE,98
1758,0261S02156,VW,1
1759,0261S08109,FORD,21
1760,0261S02467,AUDI,2
1761,0261S02127,VW,1
1762,0261S02126,VW,1
1763,0261207751,AUDI,25
1764,0261S02660,VW,2
1765,0261S02586,VW,2
1766,0261S02584,VW,2
1767,0261208503,KIA,99
1768,0261S02007,VW,1
1769,0261208269,VW,25
1770,0261201781,VW,5
1771,0261S02756,VW,2
1772,0261S02013,VW,1
1773,0261S08105,FORD,21
1774,0261201385,Mercedes-Benz,15
1775,0261S02274,VW,1
1776,0261S02798,VW,2
1777,0261S02588,VW,2
1778,0261S02129,VW,1
1779,0261S02167,VW,2
1780,0261S02182,VW,1
1781,0261S02055,VW,1
1782,0261S02068,VW,1
1783,0261S02004,VW,1
1784,0261S04430,VW,5
1785,0261206907,AUDI,25
1786,0261S02799,VW,2
1787,0261S05561,VW,5
1788,0261S06550,AUDI,7
1789,0261S06552,AUDI,7
1790,0261S02190,VW,2
1791,0261S05619,VW,12
1792,0261S02585,VW,2
1793,0261S05117,VW,13
1794,0261S02100,VW,1
1795,0261S02690,VW,2
1796,0261S02163,VW,1
1797,0261S02696,VW,2
1798,0261S02070,VW,1
1799,0261S05560,VW,5
1800,0261S04654,VW,7
1801,0261S04620,VW,7
1802,0261S04956,VW,5
1803,0261S07103,VW,6
1804,0261S06064,VW,5
1805,0261S06067,VW,5
1806,0261S06462,SKODA,7
1807,0261S06065,VW,5
1808,0261S02659,VW,2
1809,0261S06216,VW,12
1810,0261S06042,VW,6
1811,0261S02587,VW,2
1812,0261S02661,VW,2
1813,0261206447,VW,25
1814,0261S02354,VW,2
1815,0261S04955,VW,5
1816,0261206930,VW,25
1817,0261S02089,VW,1
1818,0261S06204,SEAT,12
1819,0261206678,AUDI,20
1820,0261206794,AUDI,25
1821,0261206842,AUDI,20
1822,0261S06832,VW,6
1823,0261207241,"SEAT, VW",27
1824,0261207243,"SEAT, VW",27
1825,0261207661,VW,26
1826,0261S11087,BMW,76
1827,0261207221,AUDI,25
1828,0261S02243,SEAT,1
1829,0261S07015,SKODA,7
1830,0261206246,"CITROEN, PEUGEOT",80
1831,0261201603,Mercedes-Benz,47
1832,0261206906,AUDI,25
1833,0261207943,VW,25
1834,0261208504,KIA,99
1835,0261208094,CITROEN,100
1836,0261206929,VW,25
1837,0261207752,AUDI,25
1838,0261207836,LADA,82
1839,0261S09315,FIAT,92
1840,0261207874,FORD,82
1841,0261S02363,AUDI,2
1842,0261207796,VW,25
1843,0261207974,VW,25
1844,0261208270,VW,25
1845,0261207222,AUDI,25
1846,0261S07442,SEAT,12
1847,0261207970,VW,25
1848,0261207989,VW,26
1849,0261207971,VW,25
1850,0261S04096,PEUGEOT,100
1851,0261208313,VW,26
1852,0261204965,AUDI,25
1853,0261204966,AUDI,25
1854,0261204900,AUDI,25
1855,0261S02240,AUDI,1
1856,0261201763,BENTLEY,20
1857,0261206031,SEAT,27
1858,0261S02057,AUDI,1
1859,0261S02246,SEAT,1
1860,0261S08879,"SEAT, SKODA, VW",36
1861,0261S09266,BMW,37
1862,0261201628,VW,25
1863,0261S07803,Mercedes-Benz,43
1864,0261S02047,SEAT,1
1865,0261S04625,VW,28
1866,0261208840,MITSUBISHI,101
1867,0261S07804,Mercedes-Benz,43
1868,0261S04735,CITROEN,75
1869,0261S07013,SKODA,7
1870,0261S02382,VW,1
1871,0261S02133,VW,1
1872,0261201618,BENTLEY,20
1873,0261208261,AUDI,20
1874,0261S08885,"SEAT, SKODA, VW",36
1875,0261S02698,VW,2
1876,0261207858,CITROEN,100
1877,0261207319,VW,27
1878,0261S08886,"SEAT, SKODA, VW",36
1879,0261204899,AUDI,25
1880,0261208263,AUDI,26
1881,0261S10587,VW,7
1882,0261206847,AUDI,20
1883,0261S01066,ALFA ROMEO,17
1884,0261S04365,VW,28
1885,0261S10588,VW,7
1886,0261S10579,BMW,67
1887,0261S06485,SKODA,7
1888,0261206836,SEAT,27
1889,0261S04652,AUDI,7
1890,0261S07515,BENTLEY,20
1891,0261S06491,SKODA,7
1892,0261S06335,AUDI,24
1893,0261S10227,FORD,21
1894,0261S05808,VW,7
1895,0261207029,AUDI,25
1896,0261S07516,BENTLEY,20
1897,0261S07494,VW,7
1898,0261S02359,VW,1
1899,0261S05551,VW,5
1900,0261S06202,AUDI,7
1901,0261S09543,FORD,21
1902,0261S02616,VW,2
1903,0261S02183,VW,1
1904,0261S02266,SEAT,1
1905,0261S04722,SKODA,5
1906,0261S06337,SEAT,7
1907,0261207665,PEUGEOT,100
1908,0261S06334,AUDI,24
1909,0261S05874,LANCIA,4
1910,0261S04376,SKODA,7
1911,0261S02383,VW,1
1912,0261201537,VW,5
1913,0261200050,PORSCHE,98
1914,0261201617,BENTLEY,20
1915,0261S04236,SKODA,5
1916,0261201278,Mercedes-Benz,59
1917,0261S19678,BMW,102
1918,0261S08500,SKODA,5
1919,0261208442,AUDI,20
1920,0261201619,BENTLEY,20
1921,0261208525,AUDI,25
1922,0261S05949,SKODA,7
1923,0261S04411,LANCIA,4
1924,0261S02148,AUDI,1
1925,0261S02286,VW,1
1926,0261S06336,AUDI,24
1927,0261S02697,VW,2
1928,0261S04391,VW,7
1929,0261S02650,"OPEL, SAAB (SAAB AUTOMOBILE AB), VAUXHALL",103
1930,0261S02667,VW,104
