id,year,model_id
3586,2006,1086
3587,2007,1086
3588,2010,1086
3589,2013,1086
3590,2015,1086
3591,2014,1086
3592,2002,1087
3593,2010,1087
3594,2013,1087
3595,2015,1087
3596,2014,1087
3597,2012,1088
3598,1998,1088
3599,2001,1088
3600,2008,1088
3601,2009,1088
3602,2010,1088
3603,2006,1088
3604,2007,1088
3605,2016,1088
3606,2017,1088
3607,2013,1088
3608,1998,1089
3609,2001,1089
3610,2006,1089
3611,2008,1090
3612,2009,1090
3613,2012,1090
3614,2016,1090
3615,2001,1091
3616,2012,1091
3617,2016,1092
3618,2017,1092
3619,2016,1093
3620,2018,1093
3621,2000,1094
3622,2011,1094
3623,2004,1094
3624,2008,1094
3625,2005,1094
3626,2009,1094
3627,2012,1094
3628,2000,1095
3629,2004,1096
3630,2006,1096
3631,2003,1097
3632,2007,1097
3633,2010,1098
3634,2011,1098
3635,2012,1098
3636,2013,1098
3637,2013,1099
3638,2014,1099
3639,2006,1099
3640,2008,1099
3641,2009,1099
3642,2000,1099
3643,2007,1099
3644,2011,1099
3645,2018,1099
3646,1999,1100
3647,2014,1100
3648,2002,1101
3649,2006,1102
3650,2003,1102
3651,2007,1102
3652,2008,1102
3653,2010,1102
3654,2006,1103
3655,2003,1103
3656,2007,1103
3657,2008,1103
3658,1999,1103
3659,2014,1103
3660,2010,1103
3661,2018,1104
3662,2017,1104
3663,2011,1105
3664,2016,1106
3665,2019,1107
3666,2001,1108
3667,2004,1108
3668,2014,1108
3669,2016,1108
3670,2018,1108
3671,2010,1108
3672,2011,1108
3673,2012,1108
3674,2006,1108
3675,2009,1108
3676,2015,1109
3677,2018,1109
3678,2010,1109
3679,2007,1109
3680,2017,1110
3681,2017,1111
3682,2010,1111
3683,2017,1112
3684,2013,1112
3685,2014,1113
3686,2016,1113
3687,2017,1113
3688,2007,1113
3689,2010,1113
3690,2011,1113
3691,2017,1114
3692,2015,1115
3693,2017,1115
3694,2007,1115
3695,2010,1115
3696,2011,1115
3697,2014,1116
3698,2016,1116
3699,2017,1116
3700,2019,1116
3701,2010,1116
3702,2011,1116
3703,2014,1117
3704,2016,1117
3705,2017,1117
3706,2019,1117
3707,2010,1117
3708,2011,1117
3709,2013,1118
3710,2013,1119
3711,2015,1120
3712,2016,1120
3713,2013,1121
3714,2013,1122
3715,2005,1123
3716,2002,1123
3717,2004,1123
3718,2006,1123
3719,2007,1123
3720,2009,1123
3721,2014,1123
3722,2016,1123
3723,2018,1123
3724,2010,1123
3725,2011,1123
3726,2012,1123
3727,2007,1124
3728,2008,1124
3729,2015,1124
3730,2010,1124
3731,2016,1125
3732,2012,1126
3733,2013,1126
3734,2008,1126
3735,2017,1127
3736,2014,1127
3737,2010,1127
3738,2017,1128
3739,2014,1128
3740,2010,1128
3741,2012,1129
3742,2017,1130
3743,2003,1131
3744,2004,1131
3745,2005,1131
3746,2018,1131
3747,2006,1131
3748,2012,1131
3749,2013,1131
3750,2008,1131
3751,2009,1131
3752,2014,1131
3753,2011,1132
3754,2014,1133
3755,2013,1133
3756,2014,1134
3757,2013,1134
3758,2013,1135
3759,2013,1136
3760,2011,1136
3761,2012,1136
3762,2015,1137
3763,2016,1138
3764,2017,1138
3765,2011,1138
3766,2016,1139
3767,2017,1140
3768,2011,1140
3769,2015,1140
3770,2017,1141
3771,2011,1141
3772,2015,1141
3773,2013,1142
3774,2015,1142
3775,2013,1143
3776,2015,1143
3777,2017,1144
3778,2014,1144
3779,2009,1145
3780,2010,1145
3781,2007,1146
3782,2001,1146
3783,2004,1146
3784,2003,1146
3785,2005,1146
3786,2014,1146
3787,2015,1146
3788,2016,1146
3789,2018,1146
3790,2009,1146
3791,2010,1146
3792,2017,1147
3793,2009,1147
3794,2010,1147
3795,2017,1148
3796,2010,1148
3797,2014,1149
3798,2015,1149
3799,2017,1149
3800,2009,1149
3801,2010,1149
3802,2017,1150
3803,2010,1150
3804,2017,1151
3805,2010,1151
3806,2014,1152
3807,2015,1152
3808,2014,1153
3809,2005,1154
3810,2000,1155
3811,1998,1155
3812,2001,1156
3813,2004,1156
3814,2002,1156
3815,2000,1157
3816,2011,1158
3817,2010,1158
3818,2013,1158
3819,2012,1158
3820,2000,1159
3821,2008,1160
3822,1999,1161
3823,2008,1162
3824,2006,1162
3825,2004,1162
3826,2005,1162
3827,2004,1163
3828,2006,1163
3829,2010,1164
3830,2013,1164
3831,2001,1165
3832,2002,1165
3833,2012,1166
3834,2000,1167
3835,2002,1167
3836,2004,1167
3837,1999,1168
3838,2000,1168
3839,2020,1169
3840,2000,1170
3841,2005,1171
3842,1999,1172
3843,2000,1172
3844,2007,1173
3845,2006,1174
3846,2004,1174
3847,2003,1174
3848,2006,1175
3849,2008,1176
3850,1999,1176
3851,2005,1176
3852,2004,1176
3853,2010,1176
3854,2012,1176
3855,2000,1176
3856,2016,1176
3857,2019,1176
3858,2015,1176
3859,2018,1176
3860,2009,1176
3861,2009,1177
3862,2014,1177
3863,2007,1177
3864,2003,1177
3865,2006,1177
3866,2004,1177
3867,2005,1177
3868,2010,1177
3869,2008,1178
3870,2009,1178
3871,2010,1178
3872,2007,1178
3873,2005,1178
3874,2006,1178
3875,2002,1178
3876,2003,1178
3877,2004,1178
3878,1998,1178
3879,1999,1178
3880,2000,1178
3881,2001,1178
3882,1999,1179
3883,2000,1179
3884,1999,1180
3885,2009,1180
3886,2000,1180
3887,2005,1180
3888,2012,1181
3889,2001,1181
3890,2001,1182
3891,2000,1183
3892,2010,1184
3893,2005,1184
3894,2003,1184
3895,2012,1184
3896,2013,1184
3897,2014,1184
3898,2015,1184
3899,2007,1184
3900,2008,1184
3901,2008,1185
3902,2010,1185
3903,1999,1185
3904,2001,1185
3905,2003,1185
3906,1998,1185
3907,2000,1185
3908,2009,1185
3909,2012,1185
3910,2007,1185
3911,2011,1185
3912,2006,1185
3913,2015,1186
3914,2009,1187
3915,2000,1188
3916,1999,1188
3917,2001,1189
3918,2000,1190
3919,1999,1190
3920,2001,1191
3921,2002,1191
3922,1998,1191
3923,2005,1192
3924,2001,1192
3925,2018,1192
3926,2017,1193
3927,2006,1194
3928,2010,1194
3929,2013,1194
3930,2012,1194
3931,2003,1195
3932,2005,1195
3933,2007,1195
3934,2009,1196
3935,2012,1197
3936,2003,1197
3937,2000,1197
3938,2002,1197
3939,2011,1198
3940,2016,1199
3941,2016,1200
3942,2000,1201
3943,2003,1202
3944,2007,1203
3945,2013,1203
3946,2015,1203
3947,2006,1203
3948,1999,1204
3949,2013,1205
3950,2002,1206
3951,2018,1207
3952,2018,1208
3953,2014,1209
3954,2012,1210
3955,2013,1210
3956,2015,1210
3957,2017,1210
3958,2009,1210
3959,2003,1211
3960,2005,1211
3961,2007,1211
3962,2009,1211
3963,2000,1212
3964,2013,1212
3965,2016,1212
3966,2014,1212
3967,2010,1212
3968,2008,1213
3969,2016,1213
3970,2002,1214
3971,2003,1214
3972,2010,1215
3973,2015,1215
3974,2012,1215
3975,2014,1215
3976,2013,1215
3977,2017,1216
3978,2010,1216
3979,2012,1216
3980,2019,1216
3981,2010,1217
3982,2016,1217
3983,2000,1218
3984,2003,1218
3985,2004,1218
3986,2015,1218
3987,2005,1219
3988,2002,1219
3989,2010,1219
3990,2016,1219
3991,2017,1219
3992,2016,1220
3993,2008,1220
3994,2002,1220
3995,2015,1220
3996,2010,1220
3997,2000,1221
3998,2010,1221
3999,2001,1221
4000,2005,1221
4001,2014,1221
4002,2015,1221
4003,2006,1222
4004,2013,1222
4005,2010,1222
4006,2016,1222
4007,2011,1223
4008,2001,1223
4009,2005,1223
4010,2010,1223
4011,2014,1223
4012,2015,1223
4013,2014,1224
4014,2014,1225
4015,2014,1226
4016,2017,1227
4017,2012,1227
4018,2013,1227
4019,2015,1227
4020,2009,1227
4021,2014,1228
4022,2020,1229
4023,2017,1229
4024,2016,1229
4025,2010,1230
4026,2014,1231
4027,2008,1231
4028,2021,1231
4029,2022,1231
4030,2013,1231
4031,2005,1231
4032,2010,1231
4033,2011,1231
4034,2002,1232
4035,2010,1232
4036,2016,1232
4037,2014,1232
4038,2007,1232
4039,2000,1233
4040,2001,1234
4041,2002,1234
4042,2003,1234
4043,2004,1234
4044,2005,1234
4045,2006,1234
4046,2012,1234
4047,2014,1234
4048,2002,1235
4049,2003,1235
4050,2014,1236
4051,2015,1236
4052,2013,1237
4053,2010,1237
4054,2007,1237
4055,2015,1237
4056,2018,1237
4057,2008,1237
4058,2011,1237
4059,2012,1237
4060,2015,1238
4061,2016,1239
4062,2018,1239
4063,2017,1240
4064,2017,1241
4065,2007,1241
4066,2013,1242
4067,2016,1242
4068,2015,1243
4069,2015,1244
4070,2007,1244
4071,2013,1244
4072,2009,1244
4073,2004,1244
4074,2018,1245
4075,2000,1246
4076,2015,1247
4077,2012,1247
4078,2017,1248
4079,2016,1249
4080,2018,1250
4081,2016,1250
4082,2007,1250
4083,2010,1250
4084,2014,1250
4085,2015,1250
4086,2013,1250
4087,2001,1250
4088,2003,1250
4089,2012,1251
4090,2013,1251
4091,2016,1251
4092,2014,1251
4093,2015,1251
4094,2007,1252
4095,2010,1252
4096,2000,1252
4097,2003,1252
4098,2001,1252
4099,2004,1252
4100,2006,1253
4101,2007,1253
4102,2010,1253
4103,2019,1254
4104,2009,1254
4105,2010,1254
4106,2011,1254
4107,2012,1254
4108,2015,1254
4109,2017,1254
4110,1998,1254
4111,1999,1254
4112,2000,1254
4113,2004,1254
4114,2001,1254
4115,2005,1254
4116,2006,1254
4117,2007,1254
4118,2003,1254
4119,2002,1254
4120,2016,1255
4121,2013,1256
4122,2016,1256
4123,2015,1256
4124,2013,1257
4125,2016,1257
4126,2015,1257
4127,2018,1258
4128,2015,1258
4129,2012,1258
4130,2019,1258
4131,2004,1258
4132,2005,1258
4133,2001,1258
4134,2006,1258
4135,2019,1259
4136,2019,1260
4137,2019,1261
4138,2010,1261
4139,2011,1261
4140,2013,1261
4141,2009,1261
4142,2006,1261
4143,2012,1261
4144,2015,1261
4145,2016,1261
4146,2014,1261
4147,2017,1261
4148,2018,1261
4149,1998,1261
4150,2000,1261
4151,2003,1261
4152,2005,1261
4153,2007,1261
4154,2008,1261
4155,2001,1261
4156,2018,1262
4157,2019,1262
4158,2017,1262
4159,2018,1263
4160,2017,1263
4161,2019,1263
4162,2007,1264
4163,2017,1265
4164,2008,1265
4165,2009,1265
4166,2016,1265
4167,2013,1265
4168,2010,1265
4169,2011,1265
4170,2012,1265
4171,2014,1265
4172,2015,1265
4173,2018,1265
4174,2020,1265
4175,2016,1266
4176,2010,1267
4177,2012,1267
4178,2011,1267
4179,2013,1267
4180,2016,1267
4181,2003,1267
4182,2005,1267
4183,2006,1267
4184,2009,1267
4185,2012,1268
4186,2016,1268
4187,2015,1268
4188,2017,1268
4189,2016,1269
4190,2017,1270
4191,2001,1270
4192,2000,1270
4193,2006,1270
4194,2003,1270
4195,2010,1270
4196,2014,1270
4197,2015,1270
4198,2012,1270
4199,2017,1271
4200,1998,1272
4201,2004,1273
4202,2006,1273
4203,2005,1273
4204,2003,1273
4205,2003,1274
4206,2001,1274
4207,2005,1275
4208,2004,1276
4209,1999,1276
4210,2000,1276
4211,2007,1276
4212,2005,1276
4213,2002,1276
4214,2006,1276
4215,2003,1276
4216,1998,1277
4217,2000,1277
4218,2003,1277
4219,2005,1277
4220,2001,1277
4221,2019,1278
4222,2001,1278
4223,2006,1278
4224,2010,1278
4225,2014,1278
4226,2015,1278
4227,2016,1278
4228,2019,1279
4229,2011,1280
4230,2010,1280
4231,2013,1280
4232,2016,1280
4233,2017,1280
4234,2009,1280
4235,2012,1280
4236,2015,1280
4237,1999,1280
4238,2000,1280
4239,2007,1280
4240,2005,1280
4241,2008,1280
4242,2006,1280
4243,2002,1280
4244,2019,1281
4245,2013,1282
4246,2016,1282
4247,2017,1282
4248,2012,1282
4249,2011,1282
4250,2005,1283
4251,2006,1283
4252,2007,1283
4253,2000,1284
4254,2005,1285
4255,2014,1286
4256,2013,1287
4257,2014,1287
4258,2015,1287
4259,2019,1287
4260,2020,1287
4261,2001,1288
4262,2006,1288
4263,2004,1288
4264,2000,1288
4265,2003,1288
4266,2017,1288
4267,1998,1288
4268,1999,1288
4269,2009,1289
4270,2010,1289
4271,2013,1290
4272,2007,1290
4273,2009,1290
4274,2006,1290
4275,2010,1290
4276,2012,1291
4277,2018,1291
4278,2019,1291
4279,2013,1291
4280,2014,1291
4281,2015,1291
4282,2017,1291
4283,2018,1292
4284,2009,1292
4285,2010,1292
4286,2016,1292
4287,2014,1292
4288,2015,1292
4289,2019,1292
4290,2012,1293
4291,2000,1294
4292,1999,1294
4293,2003,1295
4294,2001,1295
4295,2005,1295
4296,2004,1295
4297,2000,1295
4298,2006,1295
4299,2002,1295
4300,2018,1296
4301,2014,1296
4302,2015,1296
4303,2010,1296
4304,2009,1296
4305,2007,1296
4306,2008,1296
4307,2019,1296
4308,2013,1296
4309,2012,1296
4310,2007,1297
4311,2010,1297
4312,2008,1297
4313,2012,1298
4314,2000,1299
4315,2001,1299
4316,2008,1300
4317,2006,1300
4318,2004,1300
4319,2005,1300
4320,2007,1300
4321,2018,1301
4322,2010,1301
4323,2014,1301
4324,2017,1301
4325,2009,1301
4326,2015,1301
4327,2019,1301
4328,2018,1302
4329,2010,1302
4330,2009,1302
4331,2012,1302
4332,2013,1302
4333,2019,1302
4334,2018,1303
4335,2019,1303
4336,2006,1304
4337,2000,1304
4338,2005,1304
4339,2001,1304
4340,2004,1304
4341,2000,1305
4342,1999,1305
4343,2006,1306
4344,2002,1306
4345,2009,1306
4346,2007,1306
4347,2004,1306
4348,2008,1307
4349,2011,1307
4350,2005,1307
4351,2015,1308
4352,2011,1308
4353,2012,1308
4354,2013,1308
4355,2014,1308
4356,2006,1308
4357,2002,1308
4358,2004,1308
4359,2000,1308
4360,2001,1308
4361,2018,1309
4362,2007,1309
4363,2000,1309
4364,2009,1309
4365,2011,1309
4366,2018,1310
4367,2012,1310
4368,2009,1310
4369,2010,1310
4370,2005,1310
4371,2008,1310
4372,2015,1310
4373,2000,1310
4374,2004,1310
4375,1999,1310
4376,2006,1311
4377,2002,1311
4378,2001,1311
4379,2000,1311
4380,2004,1311
4381,2013,1312
4382,2010,1312
4383,2018,1313
4384,2019,1313
4385,2018,1314
4386,2016,1315
4387,2016,1316
4388,2016,1317
4389,2016,1318
4390,2019,1319
4391,1998,1319
4392,2002,1319
4393,1999,1319
4394,2005,1319
4395,2009,1319
4396,2011,1319
4397,2016,1319
4398,1998,1320
4399,2002,1320
4400,2005,1320
4401,2009,1320
4402,2012,1320
4403,2016,1320
4404,1998,1321
4405,2002,1321
4406,2005,1321
4407,2009,1321
4408,2012,1321
4409,2016,1321
4410,2012,1322
4411,2013,1322
4412,2012,1323
4413,2001,1324
4414,2002,1324
4415,2006,1324
4416,2009,1324
4417,2012,1324
4418,2016,1324
4419,2003,1325
4420,2006,1325
4421,2009,1325
4422,2012,1325
4423,2016,1325
4424,1998,1326
4425,2002,1326
4426,2005,1326
4427,2009,1326
4428,2012,1326
4429,2016,1326
4430,2010,1327
4431,2012,1327
4432,2010,1328
4433,2012,1328
4434,2004,1329
4435,2005,1329
4436,2009,1329
4437,2012,1329
4438,2016,1329
4439,2005,1330
4440,2009,1330
4441,2012,1330
4442,2016,1330
4443,2002,1331
4444,2006,1332
4445,2009,1332
4446,2014,1332
4447,2006,1333
4448,2009,1333
4449,2014,1333
4450,2016,1333
4451,2002,1334
4452,2001,1335
4453,2004,1335
4454,2007,1335
4455,2010,1336
4456,2000,1337
4457,2006,1337
4458,2009,1337
4459,2013,1337
4460,2016,1338
4461,2003,1338
4462,2010,1338
4463,2005,1339
4464,2010,1340
4465,2009,1341
4466,2016,1342
4467,2014,1343
4468,2006,1344
4469,2009,1344
4470,2013,1344
4471,2016,1344
4472,2001,1345
4473,2004,1346
4474,2007,1346
4475,2009,1346
4476,2013,1346
4477,2016,1346
4478,2016,1347
4479,2004,1347
4480,2010,1347
4481,2013,1347
4482,2016,1348
4483,2004,1348
4484,2010,1348
4485,2013,1348
4486,2014,1349
4487,1999,1350
4488,2002,1350
4489,2004,1350
4490,2006,1350
4491,2009,1350
4492,2012,1350
4493,2016,1351
4494,2015,1351
4495,2014,1352
4496,2007,1353
4497,1999,1354
4498,2002,1354
4499,2004,1354
4500,2006,1354
4501,2009,1354
4502,2012,1354
4503,2004,1355
4504,2010,1356
4505,2015,1356
4506,2003,1357
4507,2018,1358
4508,2016,1358
4509,2010,1358
4510,2003,1358
4511,2007,1358
4512,2012,1358
4513,2015,1358
4514,2009,1359
4515,2010,1359
4516,2011,1359
4517,2014,1359
4518,2014,1360
4519,2007,1361
4520,2012,1361
4521,2015,1361
4522,2018,1362
4523,2002,1362
4524,2005,1362
4525,2007,1362
4526,2010,1362
4527,2014,1362
4528,2013,1363
4529,2014,1363
4530,2010,1364
4531,2002,1365
4532,2007,1365
4533,2010,1365
4534,2014,1365
4535,2006,1366
4536,2007,1366
4537,2013,1366
4538,2015,1366
4539,2006,1367
4540,2009,1367
4541,2013,1367
4542,2015,1368
4543,2014,1369
4544,2010,1370
4545,2005,1371
4546,2008,1371
4547,2009,1371
4548,2013,1371
4549,2018,1372
4550,2014,1372
4551,2015,1372
4552,2015,1373
4553,2018,1374
4554,2014,1374
4555,2014,1375
4556,2018,1376
4557,2014,1376
4558,2010,1377
4559,2018,1378
4560,2010,1378
4561,2018,1379
4562,2019,1379
4563,2009,1379
4564,2013,1379
4565,2016,1380
4566,2011,1381
4567,2014,1381
4568,2016,1381
4569,2019,1382
4570,2012,1382
4571,2013,1382
4572,2009,1383
4573,2010,1383
4574,2013,1383
4575,2013,1384
4576,2011,1385
4577,2016,1386
4578,2009,1386
4579,2010,1386
4580,2013,1386
4581,2017,1387
4582,2011,1387
4583,2013,1387
4584,2014,1387
4585,2012,1388
4586,2004,1388
4587,2010,1389
4588,2016,1390
4589,2002,1391
4590,2003,1391
4591,2016,1392
4592,2013,1392
4593,2019,1392
4594,2018,1392
4595,2015,1392
4596,2008,1393
4597,2016,1393
4598,2001,1393
4599,2005,1393
4600,2009,1393
4601,2012,1393
4602,2006,1393
4603,2017,1393
4604,2013,1393
4605,2019,1393
4606,2003,1393
4607,2004,1393
4608,2018,1393
4609,2006,1394
4610,2009,1395
4611,2013,1396
4612,2009,1396
4613,2013,1397
4614,2006,1398
4615,2003,1398
4616,2004,1398
4617,2016,1398
4618,2017,1398
4619,2013,1398
4620,2011,1399
4621,2013,1399
4622,2015,1399
4623,2010,1399
4624,2000,1400
4625,2002,1400
4626,2001,1400
4627,2006,1400
4628,2018,1400
4629,2016,1400
4630,2017,1400
4631,2007,1400
4632,2010,1400
4633,2015,1400
4634,2009,1401
4635,2013,1401
4636,2012,1402
4637,2012,1403
4638,2013,1403
4639,2016,1403
4640,2008,1404
4641,2011,1404
4642,2012,1405
4643,2015,1405
4644,2016,1405
4645,2004,1405
4646,2005,1405
4647,2010,1405
4648,2011,1405
4649,2014,1405
4650,2009,1405
4651,2018,1405
4652,2015,1406
4653,2018,1406
4654,2017,1406
4655,2001,1407
4656,2003,1407
4657,2013,1407
4658,2000,1407
4659,2007,1407
4660,2002,1407
4661,2004,1407
4662,2008,1407
4663,2009,1407
4664,2006,1407
4665,2010,1407
4666,2016,1407
4667,2018,1407
4668,2011,1407
4669,2009,1408
4670,2008,1409
4671,2008,1410
4672,2011,1410
4673,2012,1410
4674,2013,1410
4675,2017,1410
4676,2002,1411
4677,2003,1411
4678,2006,1411
4679,2015,1412
4680,2003,1413
4681,2001,1413
4682,2005,1413
4683,2008,1413
4684,2004,1413
4685,2002,1413
4686,2006,1413
4687,2007,1413
4688,2010,1413
4689,2015,1414
4690,2013,1414
4691,2004,1414
4692,2006,1414
4693,2011,1414
4694,2005,1414
4695,2010,1414
4696,2008,1414
4697,2009,1414
4698,2016,1414
4699,2007,1414
4700,2004,1415
4701,2007,1415
4702,2003,1416
4703,2004,1416
4704,2006,1416
4705,2010,1416
4706,2012,1416
4707,2013,1416
4708,2014,1416
4709,2015,1416
4710,2016,1416
4711,2017,1416
4712,2016,1417
4713,2001,1417
4714,2002,1417
4715,2003,1417
4716,2004,1417
4717,2009,1417
4718,2012,1417
4719,2005,1417
4720,2008,1417
4721,1999,1417
4722,2014,1417
4723,2018,1417
4724,2017,1417
4725,2019,1417
4726,2006,1417
4727,2013,1417
4728,2018,1418
4729,2012,1419
4730,2016,1419
4731,2004,1420
4732,2007,1420
4733,2009,1420
4734,2012,1420
4735,2011,1420
4736,2014,1420
4737,2018,1421
4738,2008,1422
4739,2007,1422
4740,2005,1422
4741,2006,1422
4742,2006,1423
4743,2014,1423
4744,2012,1424
4745,2009,1425
4746,2015,1426
4747,2013,1426
4748,2008,1426
4749,2014,1426
4750,2009,1426
4751,2011,1426
4752,2010,1426
4753,2016,1426
4754,2013,1427
4755,2015,1427
4756,2009,1427
4757,2012,1427
4758,2016,1427
4759,2011,1427
4760,2012,1428
4761,2015,1428
4762,2016,1428
4763,2003,1428
4764,2004,1428
4765,2005,1428
4766,2010,1428
4767,2011,1428
4768,2000,1428
4769,2008,1428
4770,2014,1428
4771,1999,1428
4772,2001,1428
4773,2009,1428
4774,2018,1428
4775,2013,1429
4776,2014,1429
4777,2015,1429
4778,2009,1430
4779,2006,1430
4780,2012,1430
4781,2018,1430
4782,2015,1431
4783,2016,1431
4784,2018,1431
4785,2018,1432
4786,2001,1433
4787,2002,1433
4788,2003,1433
4789,2004,1433
4790,2005,1433
4791,2006,1433
4792,2012,1433
4793,2014,1433
4794,2020,1433
4795,2017,1433
4796,2015,1433
4797,2014,1434
4798,2008,1434
4799,2010,1434
4800,2011,1434
4801,2007,1434
4802,2002,1435
4803,2005,1435
4804,2010,1436
4805,2016,1437
4806,2009,1438
4807,2009,1439
4808,2017,1440
4809,2013,1441
4810,2007,1442
4811,2000,1442
4812,2001,1442
4813,2003,1442
4814,2005,1442
4815,2008,1442
4816,2004,1442
4817,1998,1442
4818,1999,1442
4819,2006,1442
4820,2009,1442
4821,2006,1443
4822,2009,1443
4823,2010,1443
4824,1998,1443
4825,2005,1443
4826,2001,1443
4827,1999,1443
4828,2000,1443
4829,2004,1443
4830,2007,1443
4831,2017,1444
4832,2013,1445
4833,2019,1445
4834,2018,1446
4835,1998,1447
4836,2000,1447
4837,2002,1447
4838,2006,1447
4839,2005,1447
4840,2010,1447
4841,2012,1447
4842,2011,1447
4843,2015,1447
4844,2017,1447
4845,2004,1448
4846,2007,1448
4847,2005,1448
4848,2006,1448
4849,2009,1448
4850,2008,1448
4851,2010,1448
4852,2011,1448
4853,2008,1449
4854,2007,1449
4855,2010,1449
4856,2009,1449
4857,2011,1449
4858,2006,1450
4859,2005,1450
4860,2007,1450
4861,2009,1450
4862,2008,1450
4863,2010,1450
4864,2011,1450
4865,2018,1451
4866,2017,1451
4867,1999,1452
4868,2000,1452
4869,1998,1452
4870,2018,1453
4871,2016,1453
4872,2017,1453
4873,1999,1454
4874,1998,1454
4875,2000,1454
4876,2002,1454
4877,2001,1454
4878,2005,1454
4879,2003,1454
4880,2004,1454
4881,2006,1454
4882,2007,1454
4883,1999,1455
4884,2000,1455
4885,1999,1456
4886,1998,1456
4887,2000,1456
4888,2009,1457
4889,2008,1457
4890,2010,1457
4891,2012,1457
4892,2009,1458
4893,2008,1458
4894,2010,1458
4895,2012,1458
4896,2012,1459
4897,2015,1459
4898,2018,1459
4899,1999,1459
4900,1998,1459
4901,2000,1459
4902,2002,1459
4903,2001,1459
4904,2005,1459
4905,2007,1459
4906,2003,1459
4907,2004,1459
4908,2008,1459
4909,2006,1459
4910,2009,1459
4911,2010,1459
4912,2013,1459
4913,2017,1459
4914,2014,1459
4915,1999,1460
4916,2000,1461
4917,2005,1461
4918,2004,1461
4919,2002,1462
4920,2003,1462
4921,2005,1462
4922,2009,1462
4923,2010,1462
4924,2013,1462
4925,2008,1463
4926,2007,1463
4927,2009,1463
4928,2010,1463
4929,2012,1463
4930,2013,1463
4931,2015,1463
4932,2017,1463
4933,2014,1463
4934,2009,1464
4935,2013,1464
4936,2008,1465
4937,2012,1465
4938,2009,1465
4939,2010,1465
4940,2013,1465
4941,2015,1465
4942,2017,1465
4943,2014,1465
4944,1998,1466
4945,2000,1466
4946,2018,1467
4947,2020,1467
4948,1999,1467
4949,1998,1467
4950,2000,1467
4951,2003,1467
4952,2005,1467
4953,2007,1467
4954,2002,1467
4955,2001,1467
4956,2006,1467
4957,2010,1467
4958,2009,1467
4959,2011,1467
4960,2012,1467
4961,2015,1467
4962,2013,1467
4963,2014,1467
4964,2017,1467
4965,2016,1467
4966,2000,1468
4967,2006,1468
4968,2013,1468
4969,2014,1468
4970,2015,1468
4971,2017,1468
4972,2002,1469
4973,2003,1469
4974,2009,1469
4975,2006,1470
4976,2009,1470
4977,2012,1470
4978,2013,1471
4979,2015,1471
4980,2012,1471
4981,2018,1471
4982,2014,1471
4983,2016,1471
4984,2013,1472
4985,2014,1472
4986,2015,1472
4987,2017,1472
4988,2020,1473
4989,2013,1473
4990,2015,1473
4991,2012,1473
4992,2018,1473
4993,2014,1473
4994,2016,1473
4995,2013,1474
4996,2014,1474
4997,2015,1474
4998,2017,1474
4999,2014,1475
5000,2011,1476
5001,2014,1476
5002,2015,1476
5003,2012,1476
5004,2018,1477
5005,2019,1477
5006,1998,1478
5007,1999,1478
5008,2000,1478
5009,2003,1478
5010,2004,1478
5011,2007,1478
5012,2001,1478
5013,2005,1478
5014,2006,1478
5015,2012,1478
5016,2013,1478
5017,2009,1478
5018,2015,1478
5019,2011,1479
5020,2014,1479
5021,2012,1480
5022,2003,1481
5023,1999,1481
5024,2005,1481
5025,2000,1481
5026,2007,1481
5027,2004,1481
5028,2006,1481
5029,2010,1481
5030,2009,1481
5031,2011,1481
5032,2014,1481
5033,2017,1481
5034,2012,1481
5035,2015,1481
5036,2018,1481
5037,2003,1482
5038,1999,1482
5039,2000,1482
5040,2005,1482
5041,2007,1482
5042,2004,1482
5043,2006,1482
5044,2010,1482
5045,2009,1482
5046,2011,1482
5047,2014,1482
5048,2017,1482
5049,2012,1482
5050,2015,1482
5051,2009,1483
5052,2012,1483
5053,2005,1484
5054,2009,1484
5055,2012,1484
5056,2018,1485
5057,2017,1485
5058,2018,1486
5059,2017,1486
5060,2018,1487
5061,2004,1487
5062,2000,1487
5063,2002,1487
5064,2005,1487
5065,2007,1487
5066,2006,1487
5067,2008,1487
5068,2009,1487
5069,2010,1487
5070,2012,1487
5071,2013,1487
5072,2011,1487
5073,2015,1487
5074,2016,1487
5075,2017,1487
5076,2014,1487
5077,2018,1488
5078,2000,1488
5079,1998,1488
5080,2004,1488
5081,2002,1488
5082,2005,1488
5083,2007,1488
5084,2006,1488
5085,2008,1488
5086,2009,1488
5087,2010,1488
5088,2012,1488
5089,2013,1488
5090,2011,1488
5091,2015,1488
5092,2016,1488
5093,2014,1488
5094,2017,1488
5095,2000,1489
5096,2006,1489
5097,2005,1489
5098,2008,1489
5099,2012,1489
5100,2015,1489
5101,2013,1489
5102,2014,1489
5103,2018,1489
5104,2017,1489
5105,2000,1490
5106,2006,1490
5107,2005,1490
5108,2008,1490
5109,2012,1490
5110,2015,1490
5111,2013,1490
5112,2014,1490
5113,2018,1490
5114,2017,1490
5115,2007,1491
5116,2010,1491
5117,2009,1491
5118,2012,1492
5119,2013,1492
5120,2017,1492
5121,2015,1492
5122,2013,1493
5123,2012,1493
5124,2017,1493
5125,2015,1493
5126,2006,1494
5127,2005,1494
5128,2007,1494
5129,2009,1494
5130,2010,1494
5131,2018,1495
5132,2001,1495
5133,2002,1495
5134,2004,1495
5135,2003,1495
5136,2009,1495
5137,2008,1495
5138,2007,1495
5139,2005,1495
